lig_chembl_id,pro_chembl_id,pref_name,accession,pchembl_value,standard_type,assay_id,confidence_score,canonical_smiles,description
CHEMBL1994214,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,CCNc1nc(C)c(C=CC(C)(C)c2ccc(C(F)(F)F)cc2)c(NCC)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1990482,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,NC(=O)c1cccc2[nH]c(-c3ccncc3)nc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1987448,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2005475,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,O=C(NCC1CCCCC1)c1cc2c(-c3ccccc3)n[nH]c2s1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL220057,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1974935,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,NC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1964937,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,O=C(NC(CO)c1ccccc1)N1CC=C(c2c[nH]c3ncccc23)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2002702,CHEMBL2801,"CaM kinase II delta",Q13557,6.2,Ki,809186,8,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1970903,CHEMBL2801,"CaM kinase II delta",Q13557,7.8,Ki,809186,8,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1973720,CHEMBL2801,"CaM kinase II delta",Q13557,6.6,Ki,809186,8,NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL387971,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,COCCOCC#Cc1cc(-c2n[nH]c3c2C(=O)c2cc(CN4CCN(C)CC4)ccc2-3)cs1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1516890,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1982465,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2001751,CHEMBL2801,"CaM kinase II delta",Q13557,7.8,Ki,809186,8,NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccco2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2007002,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,COc1cc(-c2ccc3[nH]nc(C(=O)Nc4ccccc4)c3c2)ccc1O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1987007,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,CN1CCC(NC(=O)c2cc3c(-c4ccccc4)n[nH]c3s2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1969588,CHEMBL2801,"CaM kinase II delta",Q13557,7.1,Ki,809186,8,Clc1cc(-c2c[nH]c3ncccc23)cc(NCc2ccccc2)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1967878,CHEMBL2801,"CaM kinase II delta",Q13557,6.9,Ki,809186,8,Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1990254,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,NCC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1983255,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,CCCCOc1ccccc1CCc1cccc2nc(N)nc(N)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1986499,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccc(F)cc3)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2000393,CHEMBL2801,"CaM kinase II delta",Q13557,6.4,Ki,809186,8,O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1C1CCOc2c(F)cccc21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1992634,CHEMBL2801,"CaM kinase II delta",Q13557,6.5,Ki,809186,8,Brc1cnc2[nH]cc(-c3ccccc3)c2c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2001239,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,Nc1ncnc(Nc2cc(CNC(=O)C(F)(F)F)c(O)c(-c3ccc(Cl)cc3)c2)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1988594,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,Nc1ncnc2scc(C(=O)Nc3ccc(NC(=O)Nc4ccccc4)cc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1999811,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,O=C(NN=Cc1ccc(O)cc1O)Nc1cccc2nsnc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1982271,CHEMBL2801,"CaM kinase II delta",Q13557,6.2,Ki,809186,8,CN(C)CC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL396523,CHEMBL2801,"CaM kinase II delta",Q13557,6.2,Ki,809186,8,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2005375,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCCCC4)cc3OC)nc2N1C1CCCC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL394790,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1974702,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,Cc1nc2c(sc3c(Br)ccc(Cl)c32)c(=O)o1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL379975,CHEMBL2801,"CaM kinase II delta",Q13557,6.4,Ki,809186,8,O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3ccc(O)cc3c21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1988153,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,Cc1nnc(-c2cc3c(Oc4ccc(C(F)(F)F)cc4)cncc3s2)o1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1988437,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1998121,CHEMBL2801,"CaM kinase II delta",Q13557,5.7,Ki,809186,8,NCCC(C(=O)Nc1ccc2[nH]ncc2c1)c1ccc(Cl)c(Cl)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1979577,CHEMBL2801,"CaM kinase II delta",Q13557,5.8,Ki,809186,8,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CC(C)(C)N)cnc(N)c34)cc2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1996817,CHEMBL2801,"CaM kinase II delta",Q13557,7.4,Ki,809186,8,CCCCOc1ncnc2[nH]cc(-c3ccccc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1990885,CHEMBL2801,"CaM kinase II delta",Q13557,7.6,Ki,809186,8,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1995740,CHEMBL2801,"CaM kinase II delta",Q13557,5.8,Ki,809186,8,COc1cc(-c2ccc3c(c2)Nc2ccc([N+](=O)[O-])cc2NC3=O)ccc1O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1992220,CHEMBL2801,"CaM kinase II delta",Q13557,6.8,Ki,809186,8,CCNC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL234085,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1969042,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,Oc1ccc(Nc2[nH]nc(-c3ccc(O)cc3)c2-c2ccc(O)cc2)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1999931,CHEMBL2801,"CaM kinase II delta",Q13557,6.3,Ki,809186,8,O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccccc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2007064,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,Cc1[nH]c(C=C2C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1981047,CHEMBL2801,"CaM kinase II delta",Q13557,5.8,Ki,809186,8,COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1991063,CHEMBL2801,"CaM kinase II delta",Q13557,7.9,Ki,809186,8,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccc(Cl)c(Cl)c4)c3)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1987948,CHEMBL2801,"CaM kinase II delta",Q13557,6.2,Ki,809186,8,CS(=O)(=O)NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1987009,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,COc1cccc(CNC(=O)c2cc3c(-c4ccccc4)n[nH]c3s2)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2002726,CHEMBL2801,"CaM kinase II delta",Q13557,8,Ki,809186,8,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccccc4)c3)cc12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL226403,CHEMBL2801,"CaM kinase II delta",Q13557,6.1,Ki,809186,8,O=C1NCCc2[nH]c(-c3ccnc(-c4cnc5ccccc5c4)c3)cc21,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1994938,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,Nc1ncc(C=CC(=O)NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1992937,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,Cc1ccc(Nc2nc3ccc([N+](=O)[O-])cc3[nH]2)nc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1968930,CHEMBL2801,"CaM kinase II delta",Q13557,6.5,Ki,809186,8,CC(C)(CN)CNc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1986328,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,CN(C)C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2000801,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,O=C(Nc1ccc(-c2cccc3sncc23)cc1)Nc1ccc(F)c(C(F)(F)F)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2003638,CHEMBL2801,"CaM kinase II delta",Q13557,6.3,Ki,809186,8,O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1cccc(F)c1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1967720,CHEMBL2801,"CaM kinase II delta",Q13557,5.3,Ki,809186,8,CC(C)(C(N)=O)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2005509,CHEMBL2801,"CaM kinase II delta",Q13557,6.9,Ki,809186,8,CNC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL392642,CHEMBL2801,"CaM kinase II delta",Q13557,6.1,Ki,809186,8,CSc1ccccc1CNc1ncc([N+](=O)[O-])c(NCC2CCC(CN)CC2)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1986855,CHEMBL2801,"CaM kinase II delta",Q13557,6.5,Ki,809186,8,COc1ccc(CNc2cc(-c3c[nH]c4ncccc34)cc(F)n2)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL231209,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1976220,CHEMBL2801,"CaM kinase II delta",Q13557,5.4,Ki,809186,8,Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1997617,CHEMBL2801,"CaM kinase II delta",Q13557,5.6,Ki,809186,8,CN1CCN(C2CCC(n3cc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1980297,CHEMBL2801,"CaM kinase II delta",Q13557,5.5,Ki,809186,8,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1985690,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,CCCCOc1ccc(C(C)(C)CC)cc1S(=O)(=O)Nc1ccc(-c2csc3ncnc(N)c23)cc1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL243088,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1993661,CHEMBL2801,"CaM kinase II delta",Q13557,7.7,Ki,809186,8,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1Cl,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1974416,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,O=C(Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1cccc(F)c1F,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL2004615,CHEMBL2801,"CaM kinase II delta",Q13557,5.9,Ki,809186,8,CSc1nn(-c2ccccn2)c(N)c1C(N)=O,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL1984039,CHEMBL2801,"CaM kinase II delta",Q13557,5.2,Ki,809186,8,Cc1nn(C)c(C)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)[nH]c12,"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: CAMK2D"
CHEMBL3699625,CHEMBL2801,"CaM kinase II delta",Q13557,8.7,IC50,1528327,8,CCn1c(N)c(C(N)=O)c(=O)c2cnc(Nc3ccc(N4CCC(N5CCOCC5)CC4)cc3OC)nc21,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
CHEMBL3699629,CHEMBL2801,"CaM kinase II delta",Q13557,8.1,IC50,1528327,8,CCn1c(N)c(C(N)=O)c(=O)c2cnc(Nc3ccc(N4CCC(N5CCCC5)CC4)c(Cl)c3)nc21,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
CHEMBL3699624,CHEMBL2801,"CaM kinase II delta",Q13557,7.77,IC50,1528327,8,CCn1c(N)c(C(N)=O)c(=O)c2cnc(Nc3ccc(C4CCN(C5CC5)CC4)cc3OC)nc21,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
CHEMBL3699626,CHEMBL2801,"CaM kinase II delta",Q13557,7.66,IC50,1528327,8,CCn1c(N)c(C(N)=O)c(=O)c2cnc(Nc3ccc(C4CCN(CCC(F)(F)F)CC4)cc3OC)nc21,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
CHEMBL3699630,CHEMBL2801,"CaM kinase II delta",Q13557,7.43,IC50,1528327,8,CCn1c(N)c(C(N)=O)c(=O)c2cnc(Nc3ccc4c(c3)CCNC4)nc21,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
CHEMBL3699634,CHEMBL2801,"CaM kinase II delta",Q13557,7.41,IC50,1528327,8,COc1cc(C2CCNCC2)ccc1Nc1ncc2c(=O)c(C(N)=O)c(N)n(-c3ccccc3)c2n1,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
CHEMBL3699635,CHEMBL2801,"CaM kinase II delta",Q13557,7.24,IC50,1528327,8,COc1cc(C2CCNCC2)ccc1Nc1ncc2c(=O)c(C(N)=O)c(N)n(CCO)c2n1,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
CHEMBL3699631,CHEMBL2801,"CaM kinase II delta",Q13557,6.93,IC50,1528327,8,CCn1c(N)c(C(N)=O)c(=O)c2cnc(Nc3ccc(OC4CCN(C)CC4)cc3)nc21,"In Vitro Inhibition Assay: The kinase activity of CaMKII beta is evaluated by means of a radioactive test on the recombinant CaMKII beta enzyme. The amount of ATP-gamma 33P incorporated into the specific substrate Autocamtide-2 during its phosphorylation by CaMKII beta is measured. The effect of the products is quantified by the concentration of product that inhibits the total activity of CaMKII beta by 50% (50% inhibitory concentration=IC50). For the determination of the IC50 values, the product is diluted in 100% of DMSO to obtain a 10 mM stock solution. The concentration range tested during the radioactive test ranges from 3 to 10 000 nM with a final concentration in the test of 1% DMSO. This concentration range may, for the most powerful compounds, be extended to 0.1 nM. On the day of the operation, 5 ul of the compounds are deposited in each well of a 96-well plate at 10 times the concentration of that to be tested. Each concentration is tested in duplicate on the same plate."
